postID,title,description,date,group
89,Trung Quốc phản ứng về cuộc tập trận Mỹ-Philippines,"Quân đội Trung Quốc tiến hành tuần tra trên không phận bãi cạn Scarborough, trùng với thời gian Mỹ và Philippines tập trận chung ở Biển Đông.",2025-02-05T16:00:00+07:00,Chủ đề Thế giới
90,"Thịt heo ""cháy hàng"" ở chợ đầu mối","Thịt heo bất ngờ tăng giá, thậm chí “cháy hàng"" ở chợ đầu mối Hóc Môn, TP HCM.",2025-02-05T16:00:00+07:00,Chủ đề Kinh tế
91,"Ông Trump lập quỹ đầu tư quốc gia, tham vọng mua TikTok",Tổng thống Mỹ Donald Trump yêu cầu thành lập quỹ đầu tư quốc gia để mua lại TikTok.,2025-02-05T16:00:00+07:00,Chủ đề Thế giới
92,"Trúng số và vận rủi, một số nghiên cứu được thực hiện","Nhiều người tin rằng trúng xổ số kéo theo vận rủi, một số nghiên cứu đã được thực hiện để làm rõ điều này.",2025-02-05T16:00:00+07:00,Chủ đề Tài chính
93,"Hà Nội: Dự án NOXH Hạ Đình nhận hồ sơ quý IV/2025, giá bán 25 triệu đồng/m2","Dự án NOXH Hạ Đình tại Hà Nội dự kiến nhận hồ sơ quý IV/2025, giá bán tạm tính 25 triệu đồng/m2, giá thuê 150.000 đồng/m2/tháng và thuê mua 390.000 đồng/m2/tháng.",2025-02-05T16:00:00+07:00,Chủ đề Bất động sản
94,"Đồng Nai: Xuất nhập khẩu Tết đạt 3,1 triệu USD","Tổng kim ngạch xuất, nhập khẩu của Đồng Nai đạt trên 3,1 triệu USD trong kỳ nghỉ Tết Nguyên đán Ất Tỵ 2025 (từ 25-1 đến 1-2).",2025-02-05T16:00:00+07:00,Chủ đề Kinh tế
95,Trái phiếu xanh sôi động trở lại năm 2024,"Năm 2024 chứng kiến sự sôi động trở lại của trái phiếu xanh, xã hội và bền vững.",2025-02-05T16:00:00+07:00,Chủ đề Tài chính
96,Doanh nghiệp Việt Nam vươn mình vào kỷ nguyên mới,"Các doanh nghiệp Việt Nam sẽ vươn mình mạnh mẽ, góp phần đưa đất nước tiến vào kỷ nguyên mới nhờ kiện toàn hệ thống quản trị doanh nghiệp hiện đại.",2025-02-05T16:00:00+07:00,Chủ đề Tài chính
97,"Thương mại điện tử bùng nổ, 150.000 nhà bán rời sàn","Tổng sản lượng tiêu thụ trên thương mại điện năm 2024 tăng mạnh 50,76% nhưng số lượng cửa hàng phát sinh đơn hàng lại giảm 20,25%.",2025-02-05T16:00:00+07:00,Chủ đề Kinh tế
98,"Cán bộ, công chức không du xuân, chúc Tết trong giờ làm việc","Thủ tướng Chính phủ yêu cầu cán bộ, công chức, viên chức thực hiện nghiêm kỷ cương hành chính, kỷ luật lao động, không tổ chức du xuân, chúc Tết trong giờ làm việc.",2025-02-05T16:00:00+07:00,Chủ đề Kinh tế
99,Phụ nữ độc lập tài chính lên ngôi,Độc lập tài chính lên ngôi trong tư duy và hành động của nhiều phụ nữ trong vài năm trở lại đây.,2025-02-05T16:00:00+07:00,Chủ đề Tài chính
100,"Giá sầu riêng rẻ bất thường, cần lời giải","Giá sầu riêng trên chợ mạng đang rất rẻ, trái với thông lệ ra giêng giá cao.",2025-02-05T16:00:00+07:00,Chủ đề Hàng hóa
101,"Doanh nghiệp và khởi nghiệp nhận hỗ trợ, đối mặt thách thức",Gần 33.500 doanh nghiệp gia nhập/tái gia nhập thị trường tháng 1; cần chính sách hỗ trợ doanh nghiệp; Khởi nghiệp cần ý tưởng thực tế; Hitejinro khởi công nhà máy 100 triệu USD tại Thái Bình; Đồng Nai đặt mục tiêu hút 800 triệu USD vào KCN; Nokia mời Viettel hợp tác nghiên cứu AI viễn thông.,2025-02-06T16:00:00+07:00,Kinh tế
102,Các dự án lớn có điều chỉnh và tiến triển,"Dự án metro Cần Giờ do Vingroup đề xuất có bước tiến mới; siêu dự án Làng Vân (Đà Nẵng) 44.000 tỷ giảm quy mô từ 1.068 ha xuống 512 ha; Bắc Ninh tìm nhà đầu tư cho KĐT 41.000 tỷ, 277ha; Thủ tướng yêu cầu tháo gỡ khó khăn dự án BĐS, NOXH.",2025-02-06T16:00:00+07:00,Bất động sản
103,Lừa đảo tài chính và an ninh mạng gia tăng,Phát hiện hacker Canada cướp 47 triệu USD từ dự án blockchain Việt Nam; cảnh báo 4 chiêu lừa đảo chuyển khoản nhầm; nữ thủ quỹ Quảng Nam mất 2.5 tỷ vì tin trúng thưởng; ngành thuế dùng AI phát hiện giao dịch bất thường.,2025-02-06T16:00:00+07:00,Tài chính
104,"Thép Việt Nam đối mặt nguy cơ thuế tại Thái Lan, ô tô nhập khẩu giảm","Thái Lan rà soát thuế chống bán phá giá thép cán nguội Việt Nam; nhập khẩu ô tô 15 ngày đầu năm đạt 3.889 chiếc, giảm mạnh trong tháng 1; giá thép trong nước ổn định, kỳ hạn giảm do căng thẳng thương mại.",2025-02-06T16:00:00+07:00,Hàng hóa
105,Đầu tư công và phát triển địa phương được chú trọng,Yên Bái duyệt 3 dự án 258.7 tỷ; Đà Lạt kéo dài dự án vành đai 800 tỷ; Thái Nguyên cấp mới 2 dự án FDI 10.8 triệu USD; Hà Nội đấu giá đất Đông Anh; Quảng Ninh có tổ hợp văn phòng xanh; Đồng Tháp bố trí vốn cho 220 công trình; Bắc Ninh thúc đẩy tăng trưởng Q1; Quảng Trị có 197 dự án KCN/KKT (172.356 tỷ).,2025-02-06T16:00:00+07:00,Kinh tế
106,Diễn biến chính trị và kinh tế quốc tế đáng chú ý,Moscow nói ông Zelensky 'ảo tưởng' về vũ khí hạt nhân NATO; Mỹ có thể hợp tác khai thác khoáng sản Ukraine đổi lấy viện trợ; Tổng thống Hàn Quốc không dự điều trần; Myanmar khủng hoảng năng lượng; Chứng khoán Mỹ tăng 2 phiên; Kinh tế Hàn Quốc bị hạ dự báo tăng trưởng; Mỹ giải tán USAID; Argentina rời WHO; Mỹ sắp công bố kế hoạch hòa bình Ukraine.,2025-02-06T16:00:00+07:00,Thế giới
107,Chính sách mới và cải cách hành chính được thúc đẩy,Dự thảo Thông tư hàng hóa biên giới và xuất khẩu gạo được lấy ý kiến; số người rút BHXH một lần giảm nhờ Luật mới; đề xuất tăng mức phạt giao thông Hà Nội; Ủy ban Pháp luật xem xét quy định số cấp phó sau sắp xếp; Bộ Công an ghi nhận ý thức giao thông cải thiện sau Nghị định 168; Hà Nội đảm bảo ổn định sau sắp xếp bộ máy.,2025-02-06T16:00:00+07:00,Kinh tế
108,VCB chuẩn bị họp Đại hội đồng cổ đông,"Vietcombank (VCB) là một trong bốn ngân hàng (cùng Nam A Bank, VIB, Eximbank) chuẩn bị họp ĐHĐCĐ vào tháng 2 và tháng 3, tập trung chủ yếu vào công tác nhân sự.",2025-02-06T16:00:00+07:00,Tài chính
109,FPT đăng ký giao dịch cổ phiếu số lượng lớn,"Ngày 6/2, FPT nằm trong số các doanh nghiệp đăng ký giao dịch cổ phiếu số lượng lớn, thu hút sự chú ý của nhà đầu tư.",2025-02-06T16:00:00+07:00,Thị trường
110,"AI và DeepSeek gây lo ngại an ninh, tác động thị trường","Hàn Quốc, Australia cấm nhân viên/chính phủ truy cập DeepSeek do lo ngại an ninh; ngành chip phụ thuộc AI; cổ phiếu Meta tăng 12 phiên liên tiếp giúp Mark Zuckerberg giàu thêm 40 tỷ USD nhờ DeepSeek.",2025-02-06T16:00:00+07:00,Thế giới
111,"Thị trường có dấu hiệu ấm lên nhưng thận trọng, giá phân hóa","Có 1 tỷ có thể mua chung cư cũ cho thuê hoặc đất nền vùng ven; biệt thự liền kề Hà Nội tăng giá mạnh (có nơi 70%/năm); thị trường ""chuyển thời""; đất nền khó sốt nóng 2025; chung cư cũ tăng giá gây tranh cãi, giá chung cư mới đi ngang; doanh nghiệp thận trọng bung hàng; Luật Đất đai 2024 bỏ khung giá đất.",2025-02-06T16:00:00+07:00,Bất động sản
112,FDI và Xuất nhập khẩu tháng 1/2025 tăng trưởng,"Vốn FDI thực hiện tháng 1 đạt 1.51 tỷ USD (tăng 2%), vốn đăng ký mới tăng 48.6%, thúc đẩy nhu cầu thuê đất KCN; Tổng kim ngạch XNK đạt 63.15 tỷ USD, xuất siêu 3.03 tỷ USD, thặng dư thương mại với Hoa Kỳ đạt kỷ lục 123.5 tỷ USD năm 2024; tuy nhiên xuất khẩu tháng 1 giảm 1.4 tỷ USD so cùng kỳ.",2025-02-06T16:00:00+07:00,Kinh tế
113,"NHNN ban hành Chỉ thị 01, đặt mục tiêu tín dụng 16% năm 2025","NHNN ban hành Chỉ thị 01/CT-NHNN với 11 nhiệm vụ trọng tâm, dự kiến tăng trưởng tín dụng 16%, trình phương án tái cơ cấu SCB, tiếp tục cổ phần hóa Agribank, và xử lý TCTD yếu kém, quyết tâm hỗ trợ tăng trưởng kinh tế 8%.",2025-02-06T16:00:00+07:00,Tài chính
114,"Tỷ giá biến động, USD và NDT trái chiều, NHNN tăng tỷ giá trung tâm",Tỷ giá trung tâm tăng lên 24.425 VND/USD; Vietcombank giảm giá USD 20 đồng (24.990 - 25.350 VND/USD); thị trường USD sôi động do kỳ vọng EUR ngang giá và ảnh hưởng từ đàm phán thuế quan Mỹ-Trung.,2025-02-06T16:00:00+07:00,Tài chính
115,"Giá vàng biến động mạnh, nhu cầu toàn cầu kỷ lục, Việt Nam tiêu thụ giảm","Nhu cầu vàng thế giới năm 2024 đạt kỷ lục 4.974 tấn; giá vàng trong nước lập kỷ lục (tăng 29.13% so với T1/2024) nhưng quay đầu giảm trước ngày Thần Tài; người dân Hà Nội xếp hàng mua vàng; Việt Nam tiêu thụ vàng giảm (miếng -14%, nhẫn -15% Q4/2024) dù vẫn dẫn đầu ĐNÁ (55 tấn/2024); Nga mua vàng kỷ lục năm 2024.",2025-02-06T16:00:00+07:00,Hàng hóa
116,"Kinh tế Việt Nam tháng 1/2025 khởi sắc, Chính phủ đặt mục tiêu GDP 8%","Kinh tế xã hội tháng 1 ghi nhận nhiều chỉ số tích cực, vĩ mô ổn định, lạm phát kiểm soát; Chính phủ đặt mục tiêu tăng trưởng 2025 tối thiểu 8%, giao chỉ tiêu cao (10-13.6%) cho nhiều địa phương như Bắc Giang, Ninh Thuận, Hải Phòng, Đồng Nai, Vĩnh Phúc; CPI tháng 1 tăng 0.98% (so tháng trước) và 3.63% (so cùng kỳ), TP.HCM CPI tăng 4.29% (so cùng kỳ).",2025-02-06T16:00:00+07:00,Kinh tế
117,Giá cà phê và hồ tiêu tăng phi mã do lo ngại nguồn cung,"Giá cà phê Arabica vượt 4 USD/lb, Robusta tăng mạnh (129.800 - 130.700 đ/kg) do lo ngại nguồn cung Brazil, Việt Nam; Brazil dự báo giá tiếp tục phá kỷ lục; Giá tiêu tăng 1.500-2.000 đ/kg (150.000 – 151.500 đ/kg) do nguồn cung vụ mới chậm.",2025-02-06T16:00:00+07:00,Hàng hóa
118,Nhiều dự án hạ tầng giao thông trọng điểm được thúc đẩy và phê duyệt,"Thủ tướng phê duyệt dự án truyền tải điện 650 tỷ; mục tiêu hoàn thành 1.188km cao tốc năm 2025; thúc đẩy cao tốc Hòa Liên-Túy Loan (Đà Nẵng), Biên Hòa-Vũng Tàu (gỡ khó vật liệu); liên danh 7 thành viên trúng thầu 700 tỷ đường Vành đai 5; Xây dựng số 18 trúng thầu 463 tỷ tại Hải Phòng; đề xuất cơ chế metro Thủ Thiêm-Long Thành.",2025-02-06T16:00:00+07:00,Kinh tế
119,"Căng thẳng thương mại Mỹ-Trung leo thang, tác động toàn cầu","Mỹ áp thuế mới, Trung Quốc kiện lên WTO; doanh nghiệp toàn cầu tìm chuỗi cung ứng mới; Đông Nam Á khó tận dụng cơ hội; giá dầu giảm >2% do lo ngại nhu cầu yếu và tồn kho Mỹ tăng; giá thép giảm; giá vàng tăng do trú ẩn an toàn; LNG Mỹ gặp khó; EU lo ngại bị ảnh hưởng; Việt Nam chuẩn bị ứng phó.",2025-02-06T16:00:00+07:00,Thế giới
120,"TTCK Việt Nam hướng tới nâng hạng, khối ngoại bán ròng","Chủ tịch UBCKNN lạc quan về nâng hạng lên thị trường mới nổi năm 2025; Thứ trưởng Tài chính yêu cầu nâng hạng, mời doanh nghiệp chất lượng; tuy nhiên triển vọng ngắn hạn không tích cực, khối ngoại bán ròng 351 tỷ (6/2), tự doanh bán ròng 164 tỷ (6/2); cổ phiếu cần chú ý ELC, DBC, DCM.",2025-02-06T16:00:00+07:00,Thị trường
121,Cổ phiếu MSB được dự báo có tiềm năng tăng 28%,Công ty chứng khoán khuyến nghị khả quan đối với cổ phiếu MSB với giá mục tiêu 1 năm là 14.500 đồng.,2025-02-07T16:00:00+07:00,Chủ đề Thị trường
122,"Nha Trang xử lý quán ăn ""chặt chém"" du khách","Đoàn kiểm tra liên ngành Nha Trang đã kiểm tra quán ăn Aroma Beach sau khi có thông tin ""chặt chém"" du khách.",2025-02-07T16:00:00+07:00,Chủ đề Kinh tế
123,Đóng 4 đường ngang dân sinh qua đường sắt Bắc Nam,Tổng Công ty Đường sắt Việt Nam đã phối hợp đóng 4 lối đi tự mở giao cắt với đường sắt Bắc Nam trên địa bàn quận Hoàng Mai.,2025-02-07T16:00:00+07:00,Chủ đề Kinh tế
124,"TP.HCM lên phương án phòng, chống hạn hán, xâm nhập mặn","TP.HCM lên phương án phòng, chống hạn hán, thiếu nước, xâm nhập mặn để đảm bảo cung cấp nước.",2025-02-07T16:00:00+07:00,Chủ đề Kinh tế
125,Việt Nam có 8 vị trí tiềm năng phát triển điện hạt nhân,"Bộ Công Thương đánh giá Việt Nam có 8 vị trí tiềm năng để phát triển điện hạt nhân, nằm tại 5 tỉnh thành miền Trung.",2025-02-07T16:00:00+07:00,Chủ đề Kinh tế
126,"Người dân ""trúng đậm"" nhờ mua vàng ngày vía Thần Tài",Nhiều người đã có lãi lớn nhờ mua vàng vào ngày vía Thần Tài.,2025-02-07T16:00:00+07:00,Chủ đề Tài chính
127,"18 tỉnh, thành được giao chỉ tiêu tăng trưởng từ 10%","Chính phủ giao chỉ tiêu tăng trưởng từ 8% trở lên cho các địa phương năm 2025, trong đó nhiều địa phương trên 10%.",2025-02-07T16:00:00+07:00,Chủ đề Kinh tế
128,Du lịch Việt Nam đạt kỷ lục mới về khách quốc tế,"Du lịch Việt Nam đạt kỷ lục mới với 2,1 triệu lượt khách quốc tế trong tháng 1/2025, tăng 36,9% so với cùng kỳ năm 2024 và 37,8% so với năm 2019.",2025-02-07T16:00:00+07:00,Chủ đề Kinh tế
129,Cảng Quốc tế Cam Ranh đón tàu khách quốc tế đầu xuân,Cảng Quốc tế Cam Ranh đón tàu Norwegian Spirit với gần 2.000 du khách quốc tế cập cảng.,2025-02-07T16:00:00+07:00,Chủ đề Kinh tế
130,Nissan tạm ngừng đàm phán sáp nhập với Honda,Thương vụ sáp nhập giữa Nissan và Honda có thể đi vào ngõ cụt do bất đồng về các điều khoản thỏa thuận.,2025-02-07T16:00:00+07:00,Chủ đề Thế giới
131,Chiến tranh thương mại có thể ảnh hưởng đến xuất khẩu Việt Nam,Thứ trưởng Bộ Kế hoạch và Đầu tư Trần Quốc Phương cho biết căng thẳng thương mại toàn cầu có thể tác động tiêu cực đến hoạt động xuất khẩu của Việt Nam.,2025-02-07T16:00:00+07:00,Chủ đề Thế giới
132,Sở Giao thông Đắk Nông giải thích về đường chữ U khó hiểu,Sở Giao thông vận tải Đắk Nông cho biết việc xây dựng đường chữ U ở TP Gia Nghĩa phải bám sát quy hoạch đô thị thời kỳ đó.,2025-02-07T16:00:00+07:00,Chủ đề Kinh tế
133,Giá gạo Việt Nam xuất khẩu giảm do nhiều yếu tố,Giá gạo Việt Nam xuất khẩu giảm từ hơn 620 USD/tấn xuống 441 USD/tấn do Ấn Độ mở cửa xuất khẩu gạo trở lại và một số quốc gia tự túc được lương thực.,2025-02-07T16:00:00+07:00,Chủ đề Hàng hóa
134,Mỹ trục xuất người nhập cư Ấn Độ bằng máy bay quân sự,"Một máy bay quân sự Mỹ đã đưa người Ấn Độ nhập cư bất hợp pháp về nước, hạ cánh xuống Amritsar (Ấn Độ) ngày 5/2.",2025-02-07T16:00:00+07:00,Chủ đề Thế giới
135,Kênh đào Panama bác bỏ tuyên bố của Mỹ về đi lại miễn phí,Cơ quan quản lý kênh đào Panama bác bỏ tuyên bố của Bộ Ngoại giao Mỹ rằng tàu chính phủ Mỹ có thể đi qua kênh đào mà không phải trả phí.,2025-02-07T16:00:00+07:00,Chủ đề Thế giới
136,Ninh Bình lên tiếng vụ du khách bị lừa 1 tỷ đồng,Sở Du lịch Ninh Bình đã nắm thông tin về vụ du khách bị lừa hơn 1 tỷ đồng khi đặt phòng qua fanpage có tích xanh giả mạo.,2025-02-07T16:00:00+07:00,Chủ đề Kinh tế
